ObjectId,kod,nazev,datum_exportu,GlobalID,SHAPE_Length
975,21610,Botanická,2023/09/21 00:00:00+00,{E6D71D35-A7E4-48C9-9F04-1A55149EC70C},0.0128916492197253
976,20885,Amerlingova,2023/09/21 00:00:00+00,{0A7F7C72-9856-431A-AE07-F2BD30AD2D72},0.00161333161124746
977,22641,Dědická,2023/09/21 00:00:00+00,{C893C782-32D8-4DDB-A560-31D472D46702},0.00725754640125994
978,28134,Moravská,2023/09/21 00:00:00+00,{B64D827E-0032-49AD-8BAE-970116C973D1},0.00402130610630436
979,23540,Glocova,2023/09/21 00:00:00+00,{7A987E06-4B4B-473D-88DB-7804F5FD7081},0.0044982720401223
980,32166,Starobrněnská,2023/09/21 00:00:00+00,{6116D263-94C3-4AB7-B5AF-8D7966278E05},0.00196756543329784
981,26662,Kudrnova,2023/09/21 00:00:00+00,{A2FF51EE-1092-4B96-BA89-F80A77E108D9},0.00473835632366876
982,21377,Blahoslavova,2023/09/21 00:00:00+00,{D897C501-2418-416B-ACF5-9598C08E42A7},0.00120227496253036
983,724971,Blažovická,2023/09/21 00:00:00+00,{27EF8CBB-DAB6-4045-868E-2CD642868FEC},0.0103798999459103
984,26891,Lány,2023/09/21 00:00:00+00,{B5018907-D5C5-4FC5-B338-3CFD6CDE6D1B},0.016080300439905
985,27871,Mezníkova,2023/09/21 00:00:00+00,{43A7C2FD-41B3-407A-88D6-611F3275DC4A},0.0025883150246721
986,25861,Kepákova,2023/09/21 00:00:00+00,{9CDA6815-3FBA-42F6-A0EE-AECAF9F6E7B4},0.000851953820317329
987,28231,Musilova,2023/09/21 00:00:00+00,{F543107E-9C58-41E1-9BBF-D072653326AC},0.00319438529618182
988,28215,Mučednická,2023/09/21 00:00:00+00,{E1F1074F-60DD-4A38-9A7D-32FDFA626786},0.00569968941774737
989,28517,Moravanské lány,2023/09/21 00:00:00+00,{674BA27D-86A4-4A43-A28D-192112E233C8},0.0108762672196588
990,1384643,Podkomorská,2023/09/21 00:00:00+00,{A4B30DAD-D8FC-43B1-8212-5A12BA3014E6},0.00263051666792513
991,860891,Markůvky,2023/09/21 00:00:00+00,{467C8E6A-6717-4CDE-B9F6-B79A14FFF3D3},0.00289446152112986
992,34321,Václavská,2023/09/21 00:00:00+00,{CC1E6C10-C837-4332-8391-F58E042C8F99},0.00364819010190118
993,26395,Kristenova,2023/09/21 00:00:00+00,{FA8FB26D-1180-4813-B98C-A7426B330BC4},0.00325865824604316
994,32468,Svatoplukova,2023/09/21 00:00:00+00,{553D115B-CEB1-471E-926D-5A2E4536EE70},0.0132180121543206
995,26328,Králova,2023/09/21 00:00:00+00,{534316BD-4B6F-44F7-A4B5-B91C1F694832},0.00464229346634481
996,31950,Solniční,2023/09/21 00:00:00+00,{B35C0373-2BF2-4B19-AF65-95A9332F3F08},0.00304626667346252
997,33154,Sámova,2023/09/21 00:00:00+00,{33C38319-8E1C-4472-8F85-F72ABBDCAAB7},0.00161989593514388
998,30741,Reissigova,2023/09/21 00:00:00+00,{9B5C70F6-10AF-4298-9725-E9ACB3EE6C96},0.00472116190238031
999,31143,Rybkova,2023/09/21 00:00:00+00,{9B526DAC-7B7A-4187-B193-2B0C1B300199},0.00770413826940342
1000,25704,Kmochova,2023/09/21 00:00:00+00,{A7F22A8B-81BA-4DE3-88C3-A103AA3C91D0},0.00456473263023701
1001,32697,Šikulova,2023/09/21 00:00:00+00,{54BE1DEF-4DEE-44C6-9CA2-A3E5AFD9E85C},0.00177742617547923
1002,32387,Studniční,2023/09/21 00:00:00+00,{F28FCCA9-478D-4C97-A7B8-4E4ED71DB6F9},0.00106425625674899
1003,25780,Kohoutovická,2023/09/21 00:00:00+00,{A8C9878B-2BC3-4C0A-BE0A-1867ABAA0407},0.0134284090213219
1004,22829,Dominikánské náměstí,2023/09/21 00:00:00+00,{91E54299-78D3-40E8-8100-AA8D3BF7F0E7},0.00314760789920136
1005,28053,Makovského náměstí,2023/09/21 00:00:00+00,{98163ECB-FC89-4236-B7C7-F07ABD4B5871},0.00132551656613244
1006,30988,Rousínovská,2023/09/21 00:00:00+00,{523840E0-DAB3-4CD8-AA2A-EA70EEBD595B},0.0054360566858339
1007,1384767,Kigginsova,2023/09/21 00:00:00+00,{091FE79F-9A8F-499E-A6A6-76E75F85364F},0.00606159035164617
1008,27642,Mathonova,2023/09/21 00:00:00+00,{1D1CD8D1-8F7F-49B3-8516-9C396C9C1F13},0.00646263630999057
1009,24899,Jezerní,2023/09/21 00:00:00+00,{486A5293-EB6F-4DDE-9E19-3CC6104D8632},0.00280698857838171
1010,24252,Hostinského,2023/09/21 00:00:00+00,{F870ACB3-5614-4406-A692-4D4BE2DEEE6E},0.00150656287621725
1011,22951,Dubová,2023/09/21 00:00:00+00,{A67D1578-6FFC-4747-A71E-94FE86F812BF},0.00526894311270631
1012,27405,Mandloňová,2023/09/21 00:00:00+00,{BF63E057-021F-4340-8B55-94B2A6034F34},0.0022995060511945
1013,24431,Humenná,2023/09/21 00:00:00+00,{9A85F1A3-025B-454E-9389-2BD9BCD8583D},0.00326837645166406
1014,30627,Radlas,2023/09/21 00:00:00+00,{89891ACC-B458-4E24-86AF-2AA4375D2122},0.00282858001118308
1015,36960,Za kostelem,2023/09/21 00:00:00+00,{C3FBBFDA-6AEF-4701-B3A6-780635359064},0.00869613522285391
1016,34738,Vojanova,2023/09/21 00:00:00+00,{90F8E2D3-C518-4B45-8FD5-9BD6D3902AF6},0.00446158511705547
1017,31208,Řádky,2023/09/21 00:00:00+00,{EF67D2BF-5B1A-4BB9-9BD4-25E1B1991551},0.00181161299397734
1018,765287,K Babě,2023/09/21 00:00:00+00,{E61E9CD2-B210-4048-AFC3-491A9FD50D3D},0.00651254266951131
1019,36838,Spálená,2023/09/21 00:00:00+00,{1D672589-4905-4DB8-8CD0-6DF00990CB61},0.00156086111215103
1020,20869,Akátová,2023/09/21 00:00:00+00,{0B937F53-AE6E-48FA-B200-CCD56745C1EA},0.00328825410735919
1021,24236,Horská,2023/09/21 00:00:00+00,{0C67BBDA-264A-4B25-A71C-A293A0AED623},0.00566741223857424
1022,31411,Sedlákova,2023/09/21 00:00:00+00,{1AE70D20-4FE7-41BF-9DD3-903F9C847E03},0.00447502249290531
1023,32344,Střelnice,2023/09/21 00:00:00+00,{650BA5F7-78A9-4A17-9DD0-2850ADE93058},0.00871929142145039
1024,24147,Holubova,2023/09/21 00:00:00+00,{777C3D2D-9EB1-495F-8C37-D9B8C5D50B95},0.00402817417024286
1025,30163,Požární,2023/09/21 00:00:00+00,{2D81E1AC-D5CF-4BFC-8C61-F68A20D8E4EB},0.00271781321108091
1026,21539,Borky,2023/09/21 00:00:00+00,{DE3C7691-C7B3-494D-B8F6-988543D9BD72},0.003479714107009
1027,36439,V Nové čtvrti,2023/09/21 00:00:00+00,{8339DBF2-1FAA-4393-A726-7F47AE7C6E27},0.00193906540015516
1028,26646,Kučerova,2023/09/21 00:00:00+00,{10F067E5-F20B-4252-9F51-BC5125F800AC},0.0023614993862817
1029,30317,Prostřední,2023/09/21 00:00:00+00,{C9D75574-1838-4DCF-8BA5-0FA839E7628A},0.00123310276947322
1030,2830400,Ondřeje Sekory,2023/09/21 00:00:00+00,{620E66D2-437C-4979-916D-51038288DAE8},0.00359817511968072
1031,719919,Sevřená,2023/09/21 00:00:00+00,{E4564F48-698C-4A20-84BC-2C904645A739},0.00197193664471384
1032,31381,Schovaná,2023/09/21 00:00:00+00,{BFACCB79-BDC6-4C89-AFEC-78021D53498D},0.00272604598808207
1033,31569,Skrejš,2023/09/21 00:00:00+00,{9A55CF5A-CDFD-456D-9E47-86CBFA34DC88},0.00576814908509788
1034,27235,Lužánecká,2023/09/21 00:00:00+00,{40023BAC-462E-4648-BC50-B9F59F014941},0.00701432675960364
1035,32859,Šoustalova,2023/09/21 00:00:00+00,{1108DE38-D500-4394-A17C-E2BB3723E1F6},0.00338100596140422
1036,30546,Palackého třída,2023/09/21 00:00:00+00,{A554E70E-B988-4655-AD56-FC09C91347DE},0.0234180025523759
1037,29459,Pekařská,2023/09/21 00:00:00+00,{1DFC6568-303F-405E-AEAD-7F4EA076D799},0.00961033589759905
1038,24091,Hoblíkova,2023/09/21 00:00:00+00,{86BD0761-B905-4780-B19A-403BAB549037},0.00377785231007037
1039,21296,Bělidla,2023/09/21 00:00:00+00,{9BF2532C-3FDE-41A5-A623-ACC30CD3EBE6},0.00100168523998526
1040,26760,Kuršova,2023/09/21 00:00:00+00,{AC85B631-B35C-496C-9A28-7F1FB920ABDA},0.00711212271844561
1041,35726,Zoubkova,2023/09/21 00:00:00+00,{7C85F43D-B094-4037-AD03-79B921CC241F},0.00719059820350076
1042,720305,Novomoravanská,2023/09/21 00:00:00+00,{84C1608E-F773-48EB-8D42-48BE3FD65931},0.00778662542457943
1043,33839,U vodárny,2023/09/21 00:00:00+00,{E5962F72-E165-4775-ACE8-81546CBF2552},0.0087605826479322
1044,24970,Jiráskova,2023/09/21 00:00:00+00,{9E5C4A7D-D56E-4957-A129-9C3BB43CB318},0.00510624855301411
1045,35734,Ztracená,2023/09/21 00:00:00+00,{76FB1032-4AE6-40C8-A6EE-045DD4CF2954},0.000773400206673065
1046,32689,Ševelova,2023/09/21 00:00:00+00,{5EB6D90A-3E7C-4D9F-9BF3-BF84FBA6ECE3},0.000986572499595556
1047,28304,Myslivní,2023/09/21 00:00:00+00,{E12542C3-2123-47CE-8C86-E737778133D5},0.00805042521933022
1048,27294,Macháčkova,2023/09/21 00:00:00+00,{DA35AF5B-02EE-420B-87CA-71C0C8A959F0},0.00104826992122365
1049,21211,Bendlova,2023/09/21 00:00:00+00,{D276B204-93B7-42E3-9297-E4F90317DAD8},0.00404993140158656
1050,36081,Habří,2023/09/21 00:00:00+00,{431569FF-5221-4FD7-B7BA-C0A1FEEB0130},0.00231746346775225
1051,22772,Dolnice,2023/09/21 00:00:00+00,{53453023-CC44-41A3-9F53-7D55B0F4F30B},0.00169776635908983
1052,35807,Žebětínská,2023/09/21 00:00:00+00,{63E2CACC-BD88-44A3-AD82-22B3DA5FA429},0.0142683447404491
1053,30678,Pálavské náměstí,2023/09/21 00:00:00+00,{088E3493-B383-497B-A376-DE2112DE1FAD},0.0102978391015427
1054,28282,Myslivecká,2023/09/21 00:00:00+00,{DF7F8547-6244-4343-967A-74CA97ED14E0},0.00793719046623143
1055,35122,Výzkumní,2023/09/21 00:00:00+00,{993EA7B3-3227-465D-B29E-3EB4151D3121},0.00483133286511237
1056,31348,Samoty,2023/09/21 00:00:00+00,{38D53111-2E72-4F7D-A335-83B4E1F926D9},0.00443901712634321
1057,30821,Richtrova,2023/09/21 00:00:00+00,{17D9725F-6C46-425A-8424-E3B7E53321BB},0.00241701318017891
1058,23728,Haraštova,2023/09/21 00:00:00+00,{D804060E-42BF-4361-B146-0A5F8F146231},0.00230301518552343
1059,660655,Jetelová,2023/09/21 00:00:00+00,{21568C2D-B347-403A-B851-AD7C5650CE47},0.00224192085235164
1060,30252,Prokešova,2023/09/21 00:00:00+00,{139102EE-0072-4B2D-B0DF-50B0FCDE7BE8},0.00290223718708058
1061,29122,Na hrázi,2023/09/21 00:00:00+00,{D5DA6479-FB8D-4591-8B5A-564635892CF4},0.00101437242561165
1062,34061,Úhledná,2023/09/21 00:00:00+00,{5ACAB5B7-6EB9-402F-8B87-DAEC66EF3028},0.00374374144512878
1063,36188,Vaňkovo náměstí,2023/09/21 00:00:00+00,{8356BC5D-11F7-4F44-9C36-3FEC655E211C},0.00332880092032745
1064,660523,Podnikatelská,2023/09/21 00:00:00+00,{19C85082-38E8-47A3-9AC4-693DDA47855F},0.00433518826085215
1065,21741,bratří Žůrků,2023/09/21 00:00:00+00,{C6D38215-71C1-4420-9D9C-C1209AB0C992},0.00256849738512457
1066,736481,Slatinské náměstí,2023/09/21 00:00:00+00,{6493E7E3-97D6-415B-A34B-23009ECA76BB},0.00178527629370663
1067,24554,Chaloupeckého náměstí,2023/09/21 00:00:00+00,{E4F502C1-40ED-4660-905D-DA793DC0C5CD},0.00206257547470548
1068,21652,Božetěchova,2023/09/21 00:00:00+00,{AA9677AD-C417-45ED-8E7E-4A7EE44F94C7},0.0104142653477414
1069,30601,Puškinova,2023/09/21 00:00:00+00,{F42086FA-CE5F-4462-847E-FF631BB701BE},0.00223400489036086
1070,29475,Pellicova,2023/09/21 00:00:00+00,{56D91086-7E19-4633-9015-4B860E06B4AE},0.0126286523049867
1071,21598,Boskovická,2023/09/21 00:00:00+00,{3A3DA4C2-9C5C-43AF-A3CE-2E5A495EA2E1},0.00368174215291715
1072,35521,Závodského,2023/09/21 00:00:00+00,{BD3F50E9-142D-4F61-97D7-47E0327CD586},0.0016634570178155
1073,36005,Černovické nábřeží,2023/09/21 00:00:00+00,{D8D0D60B-56E3-47D7-A9AC-8EFC8AB3B9A9},0.00434301188689965
1074,32603,Šámalova,2023/09/21 00:00:00+00,{34A57954-5829-4914-BAE5-28FBFD1A0381},0.0132517225270225
1075,35963,Bochořákova,2023/09/21 00:00:00+00,{BD01CBC3-7EB8-4DC2-B640-1DF11C693050},0.00622865299316269
1076,35866,Živného,2023/09/21 00:00:00+00,{ED216462-0365-4660-9C28-60911A4CF91E},0.00353699510602633
1077,21385,Blanenská,2023/09/21 00:00:00+00,{F5A3ADD4-462D-4470-8602-56321F8CCA29},0.0117199300778119
1078,736503,Gusty Blahové,2023/09/21 00:00:00+00,{6D1702E5-0190-4274-A237-E05C7C77262E},0.000998220318112095
1079,36978,Zelinky,2023/09/21 00:00:00+00,{2F94B8F0-E750-4099-A04A-FEF70F411A1A},0.00227154658915026
1080,24635,Jana Nečase,2023/09/21 00:00:00+00,{AA12DD5C-239D-4CFD-A6B9-20380EE8E5AF},0.00559616680093879
1081,26221,Kozákova,2023/09/21 00:00:00+00,{2B3E627F-F2F2-422E-B7EB-6A3B66EBD8E9},0.000936146932729142
1082,35653,Zeyerova,2023/09/21 00:00:00+00,{E24E584E-4072-47EA-9D12-9376FEAB5EEC},0.00208643383181725
1083,28118,Moldavská,2023/09/21 00:00:00+00,{5E5AE5D0-58B7-4A07-A464-2EC2975883CA},0.0036991184659138
1084,34428,Veleslavínova,2023/09/21 00:00:00+00,{24CD8FAB-330A-4789-B638-903A28553D29},0.00162926949310096
1085,23515,Geislerova,2023/09/21 00:00:00+00,{7CA343BF-4B7A-485D-889B-023BE02A319E},0.00203801063522374
1086,32841,Šmídkova,2023/09/21 00:00:00+00,{7CDE7740-13B8-4841-AD74-23EE6E66807E},0.00141427944164536
1087,33499,Stamicova,2023/09/21 00:00:00+00,{80E28F6B-A6C9-4ED7-A642-3442AC5A17AA},0.00545777197219576
1088,23795,Havlenova,2023/09/21 00:00:00+00,{E3DE5F8B-F2A3-459C-B047-25CDA0210694},0.00369010690332358
1089,34703,Vodní,2023/09/21 00:00:00+00,{3583FD4A-850E-41F7-9800-0D6F5E94B744},0.0040963505881345
1090,33189,Teslova,2023/09/21 00:00:00+00,{4762985C-B53F-434A-AF32-17B5042B6E27},0.00105836447553522
1091,787744,Nové Nivky,2023/09/21 00:00:00+00,{221A9998-E583-4918-9DB7-432DF8F4B56F},0.0014196663989134
1092,32204,Stejskalova,2023/09/21 00:00:00+00,{0945A5DD-44B3-4B64-986D-48861EA0F4FC},0.0023195164781679
1093,31356,Sazenice,2023/09/21 00:00:00+00,{ACD71184-CD2D-49A2-9E6B-AB18C807B88C},0.00422705572813944
1094,33570,Tuháčkova,2023/09/21 00:00:00+00,{AB84EB5A-9996-49D5-B388-7E2781E85858},0.00376625850171074
1095,31810,Slunná,2023/09/21 00:00:00+00,{0C85476A-544E-477D-BBF3-1D31EE52BBF1},0.00238417227156798
1096,25313,Kamenná,2023/09/21 00:00:00+00,{36C2075E-7424-4863-A161-50E78DC0671D},0.0115031812948909
1097,36889,Střelická,2023/09/21 00:00:00+00,{C8F49A7E-6844-4AB1-8004-E4E44252AFC4},0.000175479485956162
1098,28550,Nad lomem,2023/09/21 00:00:00+00,{620FC128-5A34-4D62-9228-1B9A0899B5DD},0.00134767153380252
1099,772305,Jezerůvky,2023/09/21 00:00:00+00,{AC0EBD8F-C5B7-499A-9D21-AE73613ACA6C},0.00358694661610452
1100,24538,Irkutská,2023/09/21 00:00:00+00,{23765AED-9A83-4A19-BF4E-53CB664A62A4},0.00288327472240358
1101,23213,Farského,2023/09/21 00:00:00+00,{5E0D6D41-1C0F-4DA4-A97B-0AE726049A9D},0.00215585696181315
1102,31836,Smrčková,2023/09/21 00:00:00+00,{521B20EB-2380-4A49-B69C-FB44EE36598C},0.00128051574846845
1103,32441,Svatopetrská,2023/09/21 00:00:00+00,{62461BD9-6468-45B4-B8D7-29DCB9BC56F1},0.011069101685492
1104,22195,Chlubnova,2023/09/21 00:00:00+00,{F8FA18AC-0836-48C6-9CDD-188355DABE1D},0.00138604313377531
1105,32875,Španielova,2023/09/21 00:00:00+00,{F82F7A3F-95BD-469A-8173-DF286BCEECA1},0.00151126352302102
1106,22292,Churého,2023/09/21 00:00:00+00,{4F8C0119-204E-42B4-B7EC-2144217E25AE},0.00223648630999153
1107,34584,Vídeňská,2023/09/21 00:00:00+00,{E81989CC-377B-4C94-A6AA-B2C8CAF22F66},0.122695502644093
1108,29254,Otakara Ševčíka,2023/09/21 00:00:00+00,{366374AB-08B9-4F3F-A215-21145BA44762},0.0103539955998391
1109,25542,Klatovská,2023/09/21 00:00:00+00,{48C4830C-2637-450D-A212-5686467D4FE8},0.00190229290813689
1110,21491,Bohunická,2023/09/21 00:00:00+00,{15DF8876-FE75-499D-A321-97AD101380F2},0.0167232590675822
1111,765252,U Mostku,2023/09/21 00:00:00+00,{D6DB65D9-B11A-469B-A9B8-820FFAB19F53},0.00149464959947271
1112,26841,Lacinova,2023/09/21 00:00:00+00,{058C0A24-B94B-4EEF-96CC-E354A0879A0E},0.00202610459878879
1113,27413,Maničky,2023/09/21 00:00:00+00,{10897E4E-98BE-411F-8675-52F947CD067E},0.00113461847772975
1114,21938,Budovcova,2023/09/21 00:00:00+00,{91E6FD7A-4C72-4D0B-81BC-9F5A68985316},0.00294467149976419
1115,36137,Hradilova,2023/09/21 00:00:00+00,{84C2489D-F6A2-4E48-8440-85BC52380699},0.00158958554042544
1116,36331,V luzích,2023/09/21 00:00:00+00,{CCA07580-0418-45A9-BEDE-A4AC5E46F0CC},0.00257156477103324
1117,719862,Malý Růženec,2023/09/21 00:00:00+00,{830C9137-DDEA-4F92-9557-BEC78EEA302C},0.0010639486749655
1118,736457,park Legionářů,2023/09/21 00:00:00+00,{96BA2301-1AA7-4B3C-919F-8A551C8A296F},1.00000022484892e-07
1119,24988,Jircháře,2023/09/21 00:00:00+00,{9ACC4E44-FE09-4D15-BFEC-2FE04E5585A7},0.00192077655647231
1120,31453,Sevastopolská,2023/09/21 00:00:00+00,{4F5E6E7E-BCBB-4935-AA13-40D28A347A54},0.00346554243289304
1121,28223,Muzejní,2023/09/21 00:00:00+00,{6556AF16-E4FD-467E-B16E-6963D3A467BF},0.000119557266604502
1122,28541,náměstí Míru,2023/09/21 00:00:00+00,{DE6FA19C-0EEE-4744-8DA3-FFE2C7F09937},0.00337436611500543
1123,32352,Střížova,2023/09/21 00:00:00+00,{432EAAC7-199E-43CB-89CE-C0899BDB199E},0.00121070804078196
1124,29611,Pivoňkova,2023/09/21 00:00:00+00,{6DDA3C87-E830-4239-BA9B-3B7CD2776727},0.00231183294591964
1125,28819,Nivky,2023/09/21 00:00:00+00,{3926A3D8-955D-41B5-B7B3-07CE4EF6481A},0.0035548583676416
1126,21784,Broskvoňová,2023/09/21 00:00:00+00,{47F58AC4-C3B4-40DA-9677-20217D6AD4E0},0.00177953932377335
1127,23868,Hálkova,2023/09/21 00:00:00+00,{6F643278-A1ED-41C0-B4B1-C6F72A1E7DE5},0.00517320628239996
1128,25712,Kneslova,2023/09/21 00:00:00+00,{AF625640-7CA6-42D9-8DFA-AF71E6898E40},0.00535946774984613
1129,30643,Raisova,2023/09/21 00:00:00+00,{2DB7FF18-DBEE-4C07-9B72-D27ABFFDFAF1},0.00520356705982266
1130,30333,Ondříčkovo náměstí,2023/09/21 00:00:00+00,{F94CDAFB-4E35-4F22-825B-3CE54625F4A2},0.00196167775628613
1131,759554,Londýnské náměstí,2023/09/21 00:00:00+00,{B6DAD253-FE21-4738-81A3-D8B6396A0A2A},0.00491629434628223
1132,36153,Jedovnická,2023/09/21 00:00:00+00,{387CB8BF-E673-4182-BAC5-63E2A6E23E36},0.0615027227747674
1133,26069,Kostelíček,2023/09/21 00:00:00+00,{583352FE-0BB4-416C-952E-2BBE744D4FCD},0.00185383937230293
1134,32506,Světlá,2023/09/21 00:00:00+00,{FF9BD37F-EF40-4008-A42F-10E9FDADB5BA},0.00172811196021204
1135,28011,Mladá,2023/09/21 00:00:00+00,{566FAE83-D4A6-47E4-9B6F-6D4FF989E77E},0.00190697457878437
1136,32328,Střední,2023/09/21 00:00:00+00,{1439E7D3-1944-4176-9F2C-C40E65D0EF6B},0.013138167342511
1137,24422,Hujíčkova,2023/09/21 00:00:00+00,{40892D16-67AE-49DF-A590-70CA71DEDB2C},0.00474487107942057
1138,26107,Košuličova,2023/09/21 00:00:00+00,{BA162C9E-2ABA-4471-9120-472C50EEC58F},0.00536359733071325
1139,20851,Absolonova,2023/09/21 00:00:00+00,{0B78491B-2538-4943-9B6F-1FB0929B1D7B},0.00833669761754293
1140,21806,Bosonožské náměstí,2023/09/21 00:00:00+00,{DE29D305-94BD-4C4B-830D-4F954EECDF49},0.0112867202498455
1141,731668,Meduňková,2023/09/21 00:00:00+00,{C90C6E25-5094-4728-95E9-D2D5CB616680},0.00167702441460348
1142,20907,Anenská,2023/09/21 00:00:00+00,{19342C66-2D01-45EC-B7D0-4BC5CE7A807E},0.00443134148260745
1143,25500,Dunajská,2023/09/21 00:00:00+00,{7427BE79-C681-4731-9868-E6E283613ED9},0.00822873867557037
1144,30864,Rokycanova,2023/09/21 00:00:00+00,{69BABD2B-80A8-4BAB-94EE-1BEB120A23F8},0.00535987205490017
1145,22861,Drápelova,2023/09/21 00:00:00+00,{64082CEC-873B-4612-978F-A3B9D0F80F36},0.00419635375597276
1146,25607,Klidná,2023/09/21 00:00:00+00,{C8CCEB8B-1A65-4A36-90C9-CB5A863DBC7B},0.00132389623775988
1147,35319,Zahradníkova,2023/09/21 00:00:00+00,{C622DC9D-0A8D-46C3-9EDB-0ECA61B6CD47},0.00571451871635599
1148,36609,Plynárenská,2023/09/21 00:00:00+00,{EEE2832E-3D8D-4167-ADAB-768E11422802},0.00497991227889045
1149,33111,Táborská,2023/09/21 00:00:00+00,{847D3A74-DF55-491C-AFE1-9F0002507572},0.0183783995608699
1150,32018,Sousední,2023/09/21 00:00:00+00,{0224374E-DCD9-4B6E-850C-89F642221294},0.00265533971914216
1151,798061,Zelinkova,2023/09/21 00:00:00+00,{A1091256-9B0B-4102-908D-2BC6C49D649B},0.00101816479841503
1152,21199,Bellova,2023/09/21 00:00:00+00,{3AFB21D5-BCB1-406D-BB7B-71AE5B2C590F},0.00849326578506889
1153,28703,Neklanova,2023/09/21 00:00:00+00,{13A1E040-1303-4175-A560-4AB1105F2B00},0.000668607282318412
1154,25640,Klímova,2023/09/21 00:00:00+00,{BF94438A-F3BA-4B7B-8335-AA4FC1D956B5},0.00366536319440401
1155,660744,Za Kněžským hájkem,2023/09/21 00:00:00+00,{698109F9-B809-463A-AFBE-91BD32B5BB63},0.00493778246763192
1156,25488,Kejbaly,2023/09/21 00:00:00+00,{F0661AE8-C52E-4C0D-BD6F-3FD1B49FA6F3},0.00594795406050738
1157,31038,Pod Ostrou,2023/09/21 00:00:00+00,{E48C0624-A38B-41D1-8DAC-3FA00F96A3EC},0.001537784117078
1158,22730,Dobrovského,2023/09/21 00:00:00+00,{01C86656-1DD5-4464-A48D-24D0AFC0DD68},0.0114404681637206
1159,23175,Fanderlíkova,2023/09/21 00:00:00+00,{6076AEC0-C828-4D10-97DD-A7501155E5C7},0.00523706442046931
1160,34339,Vápenka,2023/09/21 00:00:00+00,{1179C5A9-7F81-4B15-9BD1-97632E9BF281},0.00249078762582103
1161,22616,Demlova,2023/09/21 00:00:00+00,{ABDB490D-18FC-4CEA-B400-08E941E3C43B},0.00235212556315761
1162,36706,Resslova,2023/09/21 00:00:00+00,{C46514D0-36F0-495C-8BA3-40B8C95B073B},0.00193039967362442
1163,765279,Hrázka,2023/09/21 00:00:00+00,{E3920C82-9565-4C56-880A-6956BA6697CF},0.00535370116819061
1164,34100,Útěchovská,2023/09/21 00:00:00+00,{2DC86CF7-127F-4438-9BD1-FA326725F421},0.0127532357955816
1165,33243,Tihůvka,2023/09/21 00:00:00+00,{75F60FBA-9FCB-4173-A275-D7DF72E7166C},0.00322827878675726
1166,35955,Bítešská,2023/09/21 00:00:00+00,{CF71B7B1-7D93-4C6D-A90F-3EC3B0DD4E89},0.0667040523287791
1167,23612,Gromešova,2023/09/21 00:00:00+00,{13E7C8F4-5520-4BBC-BAE8-0EE976162060},0.00675755550552458
1168,21628,Blatouchová,2023/09/21 00:00:00+00,{3E5FC13A-36A1-43D3-AB76-16E139B27E42},0.00190756357819927
1169,26158,Kounicova,2023/09/21 00:00:00+00,{A3E7FD3A-54F8-4C76-943F-5E85C237B036},0.0198758975167217
1170,660612,Zaoralova,2023/09/21 00:00:00+00,{1071B5BF-7206-47E7-9196-6734AB996768},0.0290802513263855
1171,31704,Sládkova,2023/09/21 00:00:00+00,{C13790C3-933D-4661-A933-1D58CCD708D8},0.00492206402717155
1172,33367,Touškova,2023/09/21 00:00:00+00,{6AB765E0-1DB6-4F17-AC45-AB48E99D995F},0.00210799410271331
1173,34860,Vrázova,2023/09/21 00:00:00+00,{77291375-8C15-42D3-A09C-394EF3300FB3},0.00388859473255548
1174,28436,Nálepkova,2023/09/21 00:00:00+00,{A3E9D9E8-5F37-4047-9805-04F739537DE1},0.0139723707025498
1175,30082,Poříčí,2023/09/21 00:00:00+00,{A91E39AB-D859-4CF4-94D3-00F88FF89B40},0.0218014824877558
1176,34240,Vančurova,2023/09/21 00:00:00+00,{54D29B04-206C-47A1-93D9-702C259199D0},0.00718953274983448
1177,660680,Jalovcová,2023/09/21 00:00:00+00,{817F8283-7093-4207-AC96-42DCEB0586F3},0.000860682113247906
1178,29793,Poděbradova,2023/09/21 00:00:00+00,{36396F57-855B-470E-9EC4-DF2BB7723705},0.00790909734503557
1179,28983,Obůrky,2023/09/21 00:00:00+00,{1FE29E5B-49BA-4C90-9439-602DFB3E2032},0.00157162828284665
1180,33685,Tyršovo návrší,2023/09/21 00:00:00+00,{3E560275-3D94-4B13-977A-5910DC53A6C6},0.000882106585959535
1181,26743,Kupkova,2023/09/21 00:00:00+00,{AFD91458-8801-47B5-9B96-930949C49C35},0.00758850467973315
1182,36676,Podlesná,2023/09/21 00:00:00+00,{4B8D7EDB-7A38-479E-ACF1-711AF4FACE19},0.00155676711581412
1183,26077,Kostelní zmola,2023/09/21 00:00:00+00,{9848966B-AD48-440A-989B-0FF31E10C996},0.00464654966827746
1184,28827,Nohavicova,2023/09/21 00:00:00+00,{9846FB8B-86E1-41B6-843A-D195D62216A0},0.00143841772098888
1185,768499,Javůrecká,2023/09/21 00:00:00+00,{AF14A32D-E619-4DF4-B734-1234D237302A},0.00165742563910658
1186,27260,Lužná,2023/09/21 00:00:00+00,{B443216F-A357-489F-98DA-1965F0BEF12B},0.00529931263912102
1187,33235,Schreberovy zahrádky,2023/09/21 00:00:00+00,{6D4DFAA5-8A99-4361-AAA1-12DAA4402FB4},9.9999965641473e-08
1188,29653,Plachtova,2023/09/21 00:00:00+00,{8C25F020-1290-46E3-945C-E73DD68AF81C},0.000772429311973894
